1984	1	1	7.13	9.08	13.51	0.7
1984	1	2	4.65	8.83	13.17	2.09
1984	1	3	2.74	8.42	8.79	2.72
1984	1	4	2.08	5.94	4.51	1.35
1984	1	5	0.59	4.7	2.7700000000000005	0.78
1984	1	6	2.62	6.53	0.4099999999999999	1.36
1984	1	7	2.8	6.51	9.4	2.49
1984	1	8	2.9	5.71	2.48	1.91
1984	1	9	-0.07	4.49	0.45999999999999996	1.7
1984	1	10	-0.56	4.65	1.34	1.11
1984	1	11	4.74	6.03	7.5600000000000005	0.6
1984	1	12	1.44	5.83	1.22	3.19
1984	1	13	1.18	10.14	11.240000000000002	0.99
1984	1	14	1.35	8.62	9.43	2.21
1984	1	15	1.54	2.91	1.48	1.78
1984	1	16	1.48	8.41	12.7	1.94
1984	1	17	2.43	7.15	0.9199999999999999	1.24
1984	1	18	-0.07	4.54	2.99	2.9
1984	1	19	-0.6	3.03	0.36	3.74
1984	1	20	-2.29	3.64	0.2	4.23
1984	1	21	-3.59	0.5	0.03	1.68
1984	1	22	-4.06	-2.17	5.52	1.89
1984	1	23	-4.68	0.64	13.55	1.68
1984	1	24	0.01	1.1	2.2	2.96
1984	1	25	-3.03	1.44	0.25	3.19
1984	1	26	-3.31	0.63	2.04	0.9
1984	1	27	-1.15	2.58	0.4099999999999999	2.48
1984	1	28	-0.42	3.0	1.8599999999999999	3.32
1984	1	29	0.02	2.33	3.38	1.65
1984	1	30	0.22	4.12	1.4	4.28
1984	1	31	-0.36	5.33	2.76	4.97
1984	2	1	-0.88	4.19	2.02	3.08
1984	2	2	2.28	5.73	7.06	2.51
1984	2	3	3.24	6.76	5.44	2.0
1984	2	4	3.94	8.42	2.33	3.56
1984	2	5	2.1	8.55	6.59	5.45
1984	2	6	3.21	7.54	15.55	3.41
1984	2	7	2.56	4.87	4.32	4.53
1984	2	8	1.01	4.51	7.4	3.93
1984	2	9	1.0	5.85	0.52	7.32
1984	2	10	0.27	5.45	0.69	4.01
1984	2	11	4.17	7.3	0.8499999999999999	4.8
1984	2	12	-3.24	4.58	0.02	7.84
1984	2	13	-3.45	4.46	0.0	7.64
1984	2	14	-2.85	3.53	0.01	8.13
1984	2	15	-2.71	1.68	0.08	5.13
1984	2	16	-3.49	2.83	0.01	7.97
1984	2	17	-2.78	3.06	0.0	4.9
1984	2	18	-6.09	2.23	0.0	8.58
1984	2	19	-7.27	1.55	0.0	8.98
1984	2	20	-6.61	1.55	0.03	8.71
1984	2	21	-1.99	3.82	3.66	5.6
1984	2	22	-0.19	4.44	0.68	3.46
1984	2	23	-1.45	3.2	0.28	5.46
1984	2	24	-1.84	2.55	0.18	7.61
1984	2	25	-1.83	1.76	0.18	3.55
1984	2	26	-0.57	3.64	0.81	2.72
1984	2	27	0.22	3.51	0.53	3.02
1984	2	28	-0.89	4.99	0.17	3.66
1984	2	29	-1.22	5.07	0.02	4.73
1984	3	1	-2.21	4.9	1.28	3.56
1984	3	2	1.42	4.07	11.73	3.53
1984	3	3	-0.3	5.19	1.6999999999999997	3.93
1984	3	4	-0.67	6.16	0.10999999999999999	9.37
1984	3	5	2.0	7.88	0.48	5.1
1984	3	6	2.76	8.63	0.4	5.7
1984	3	7	1.4	8.04	0.19	10.05
1984	3	8	-1.49	6.87	0.02	11.8
1984	3	9	-2.13	4.51	0.27	11.24
1984	3	10	-0.38	3.48	10.760000000000002	4.52
1984	3	11	2.12	4.86	2.7	4.94
1984	3	12	-0.03	7.03	0.07	11.98
1984	3	13	-1.99	5.94	0.05	7.63
1984	3	14	-2.29	7.74	0.0	13.1
1984	3	15	-1.82	8.18	0.01	11.48
1984	3	16	-0.73	6.3	0.04	8.8
1984	3	17	-0.77	6.56	0.06	10.52
1984	3	18	-1.96	6.42	0.0	12.18
1984	3	19	-3.17	7.55	0.0	14.19
1984	3	20	-4.06	7.39	0.0	14.61
1984	3	21	-4.03	8.49	0.0	14.58
1984	3	22	-2.83	9.23	0.0	13.72
1984	3	23	-1.92	11.05	0.02	14.04
1984	3	24	2.06	8.11	3.41	4.15
1984	3	25	2.76	9.68	2.42	11.57
1984	3	26	4.55	9.86	2.59	5.43
1984	3	27	3.76	9.33	6.82	10.84
1984	3	28	5.15	9.43	4.96	9.26
1984	3	29	1.47	7.69	5.69	7.4
1984	3	30	1.92	8.3	0.33	15.71
1984	3	31	-0.7	5.8	2.49	13.94
1984	4	1	-0.89	4.65	0.04	11.78
1984	4	2	-1.61	5.95	0.04	14.82
1984	4	3	-0.3	4.93	0.9199999999999999	9.12
1984	4	4	-0.27	6.23	1.6799999999999997	6.7
1984	4	5	0.29	5.86	8.26	4.87
1984	4	6	-0.32	8.15	0.19	11.19
1984	4	7	1.44	7.94	1.23	11.17
1984	4	8	1.01	7.76	0.42999999999999994	7.64
1984	4	9	1.33	7.73	1.9100000000000001	10.11
1984	4	10	2.6	8.83	0.78	14.39
1984	4	11	2.21	10.89	2.5700000000000003	10.36
1984	4	12	2.82	10.56	0.10999999999999999	19.96
1984	4	13	-0.7	10.85	0.0	16.68
1984	4	14	2.4	14.63	0.0	18.75
1984	4	15	4.25	14.87	0.09	13.66
1984	4	16	2.0	9.67	0.6	17.46
1984	4	17	2.15	10.88	0.03	19.87
1984	4	18	0.8	13.12	0.0	18.99
1984	4	19	2.73	13.8	0.01	15.93
1984	4	20	4.57	15.73	0.0	18.49
1984	4	21	5.09	18.76	0.0	18.61
1984	4	22	5.79	18.51	0.0	13.16
1984	4	23	4.24	15.12	0.0	22.12
1984	4	24	5.19	17.82	0.0	21.91
1984	4	25	5.6	18.51	0.0	21.42
1984	4	26	4.17	16.57	0.0	21.37
1984	4	27	3.27	13.79	0.0	22.78
1984	4	28	2.46	13.56	0.0	22.54
1984	4	29	1.75	13.93	0.0	22.36
1984	4	30	3.73	14.92	0.15	20.59
1984	5	1	5.44	12.3	3.6799999999999997	11.56
1984	5	2	5.96	14.73	0.10999999999999999	18.29
1984	5	3	6.23	14.59	1.03	13.36
1984	5	4	7.8	14.91	3.3999999999999995	12.75
1984	5	5	7.85	16.41	0.42999999999999994	12.66
1984	5	6	4.98	14.65	2.47	14.59
1984	5	7	4.05	11.51	0.37	17.18
1984	5	8	2.92	12.43	0.34	20.84
1984	5	9	2.55	11.15	0.8599999999999999	13.78
1984	5	10	3.49	9.94	2.62	13.37
1984	5	11	4.58	10.62	0.39	17.0
1984	5	12	3.16	12.53	0.01	24.08
1984	5	13	4.69	14.37	0.02	23.13
1984	5	14	4.33	16.79	0.0	20.72
1984	5	15	7.87	15.65	1.9500000000000002	12.99
1984	5	16	7.33	17.94	0.99	14.58
1984	5	17	7.76	12.37	9.43	6.26
1984	5	18	7.07	14.85	1.61	16.1
1984	5	19	4.68	14.89	0.06	16.53
1984	5	20	7.44	15.88	7.58	9.94
1984	5	21	8.39	13.84	28.08	6.47
1984	5	22	8.53	14.62	1.75	11.91
1984	5	23	9.06	10.95	15.48	6.58
1984	5	24	8.31	15.46	1.47	16.78
1984	5	25	7.65	13.87	0.29	9.49
1984	5	26	8.31	16.05	0.4	13.79
1984	5	27	9.37	13.75	7.99	9.25
1984	5	28	7.98	14.74	3.7199999999999998	16.04
1984	5	29	9.77	16.25	6.59	8.58
1984	5	30	10.1	18.01	1.31	16.75
1984	5	31	8.23	18.76	0.13	24.2
1984	6	1	9.75	17.9	4.33	14.94
1984	6	2	7.98	17.37	1.07	22.42
1984	6	3	9.57	19.63	8.43	8.77
1984	6	4	8.12	12.48	12.44	9.54
1984	6	5	7.32	15.21	0.32	15.35
1984	6	6	7.04	15.84	2.21	15.36
1984	6	7	10.3	14.66	5.18	7.1
1984	6	8	8.61	16.89	0.18	10.86
1984	6	9	7.87	15.81	0.12	20.05
1984	6	10	6.92	17.24	0.06	20.11
1984	6	11	7.23	16.15	0.0	25.06
1984	6	12	6.57	18.51	0.0	23.8
1984	6	13	11.55	17.86	0.63	15.26
1984	6	14	9.15	17.01	5.11	14.48
1984	6	15	8.73	16.2	0.08	21.71
1984	6	16	9.94	15.26	0.09	17.15
1984	6	17	10.35	16.76	0.18	21.09
1984	6	18	8.55	20.98	0.01	25.46
1984	6	19	11.68	23.08	0.0	24.8
1984	6	20	12.64	24.92	0.01	25.7
1984	6	21	9.96	20.5	0.36	22.33
1984	6	22	9.87	15.73	5.860000000000001	9.66
1984	6	23	9.76	14.54	1.7599999999999998	21.09
1984	6	24	8.14	13.59	0.57	19.35
1984	6	25	9.55	15.73	4.84	11.58
1984	6	26	9.48	17.03	0.08	20.62
1984	6	27	9.73	18.49	0.97	28.84
1984	6	28	8.76	14.21	0.79	21.11
1984	6	29	8.69	14.55	4.55	18.7
1984	6	30	8.44	14.1	1.2	20.24
1984	7	1	8.33	16.18	0.15	19.88
1984	7	2	9.2	15.28	3.09	10.09
1984	7	3	9.5	14.02	2.21	13.99
1984	7	4	9.01	14.9	0.61	12.33
1984	7	5	8.91	17.06	0.06	10.47
1984	7	6	9.33	17.3	0.10999999999999999	14.26
1984	7	7	8.07	22.51	0.01	24.63
1984	7	8	11.74	24.31	0.0	26.72
1984	7	9	14.01	26.54	7.26	19.63
1984	7	10	14.46	24.45	6.0	15.91
1984	7	11	14.14	23.19	12.28	12.27
1984	7	12	14.06	19.94	0.17	22.14
1984	7	13	12.73	18.01	3.05	17.5
1984	7	14	10.98	16.72	6.75	9.34
1984	7	15	11.07	15.14	8.74	6.76
1984	7	16	11.61	17.08	2.13	14.46
1984	7	17	11.58	16.43	0.47	12.05
1984	7	18	11.54	19.79	1.71	9.63
1984	7	19	12.38	17.53	0.73	10.62
1984	7	20	12.19	17.18	0.4099999999999999	14.39
1984	7	21	9.65	17.4	0.17	9.92
1984	7	22	8.58	17.55	0.09	21.54
1984	7	23	10.44	19.44	0.01	17.78
1984	7	24	9.35	19.51	0.01	17.22
1984	7	25	9.5	18.84	0.25	8.82
1984	7	26	12.78	17.11	1.61	16.2
1984	7	27	11.8	18.36	0.66	11.48
1984	7	28	13.17	18.45	2.37	9.23
1984	7	29	13.87	22.82	0.16	23.08
1984	7	30	14.76	26.9	1.56	19.79
