1984	4	25	5.37	18.72	0.0	21.23
1984	4	26	4.64	18.62	0.0	21.14
1984	4	27	4.13	14.82	0.0	21.27
1984	4	28	1.51	14.86	0.0	21.37
1984	4	29	1.33	13.81	0.0	21.86
1984	4	30	1.6	15.14	0.37	19.67
1984	5	1	6.37	12.62	5.780000000000001	9.3
1984	5	2	4.88	15.29	0.58	14.88
1984	5	3	7.48	14.79	2.6100000000000003	13.73
1984	5	4	8.23	16.1	1.7199999999999998	13.73
1984	5	5	6.98	17.74	2.8500000000000005	17.12
1984	5	6	5.5	13.73	17.18	6.26
1984	5	7	3.37	12.71	0.06	17.49
1984	5	8	2.26	12.88	0.07	18.59
1984	5	9	0.76	11.58	0.37	12.25
1984	5	10	1.4	11.12	1.52	11.41
1984	5	11	4.7	11.52	0.71	14.29
1984	5	12	3.23	12.37	0.24	15.92
1984	5	13	4.62	13.19	0.21999999999999997	12.39
1984	5	14	5.05	16.69	0.35	19.73
1984	5	15	8.48	16.19	2.56	9.2
1984	5	16	6.9	17.98	0.7	17.8
1984	5	17	8.26	16.04	1.28	11.36
1984	5	18	8.48	17.69	0.94	19.4
1984	5	19	6.21	18.4	7.06	22.6
1984	5	20	8.88	16.5	13.14	14.11
1984	5	21	7.95	13.36	27.42	6.19
1984	5	22	7.73	15.63	3.13	12.75
1984	5	23	8.26	15.16	6.05	12.97
1984	5	24	8.84	16.41	8.21	14.64
1984	5	25	7.34	15.4	0.41999999999999993	9.79
1984	5	26	6.69	17.17	0.71	15.1
1984	5	27	9.08	15.57	6.17	18.39
1984	5	28	7.62	12.8	21.03	7.63
1984	5	29	9.51	16.15	5.59	8.3
1984	5	30	9.71	17.29	3.24	11.85
1984	5	31	7.69	17.96	0.26	21.03
1984	6	1	8.91	17.53	3.61	14.19
1984	6	2	9.05	18.85	0.58	19.68
1984	6	3	10.19	19.11	12.6	8.12
1984	6	4	7.34	12.83	13.759999999999998	6.45
1984	6	5	6.43	15.3	0.99	12.45
1984	6	6	7.03	15.84	1.28	15.28
1984	6	7	9.54	12.76	5.8	6.67
1984	6	8	9.12	19.7	0.12	10.53
1984	6	9	7.19	17.76	0.13	20.62
1984	6	10	6.84	20.46	0.08	22.84
1984	6	11	7.77	18.26	0.01	24.1
1984	6	12	7.46	20.25	0.0	24.08
1984	6	13	10.88	20.6	0.02	14.46
1984	6	14	8.68	16.81	2.88	13.69
1984	6	15	7.75	17.73	0.1	16.77
1984	6	16	7.33	17.22	0.05	19.37
1984	6	17	8.07	20.12	0.03	20.42
1984	6	18	9.74	22.33	0.02	22.77
1984	6	19	11.23	25.11	0.0	22.99
1984	6	20	13.9	26.61	0.06	23.48
1984	6	21	10.44	23.7	0.22999999999999998	23.06
1984	6	22	9.56	19.21	5.380000000000001	10.94
1984	6	23	9.8	15.97	4.31	18.14
1984	6	24	9.88	14.96	3.38	14.45
1984	6	25	8.83	17.36	2.59	10.26
1984	6	26	7.7	19.08	0.01	21.18
1984	6	27	10.72	21.45	0.29	28.53
1984	6	28	7.68	16.21	0.48	20.49
1984	6	29	7.59	15.73	1.7999999999999998	16.21
1984	6	30	6.76	15.9	1.29	18.57
1984	7	1	5.43	18.11	0.0	22.6
1984	7	2	8.48	16.51	2.03	9.9
1984	7	3	8.66	14.69	1.6	10.26
1984	7	4	8.18	16.0	0.63	9.76
1984	7	5	7.2	19.34	0.04	18.31
1984	7	6	7.65	20.12	0.05	16.23
1984	7	7	8.51	23.22	0.01	27.05
1984	7	8	12.33	26.33	0.0	27.88
1984	7	9	16.17	29.73	1.39	21.45
1984	7	10	15.3	27.3	0.77	16.87
1984	7	11	14.31	27.23	7.95	13.38
1984	7	12	13.74	20.15	0.94	15.62
1984	7	13	13.19	18.31	6.3100000000000005	16.25
1984	7	14	10.96	19.22	8.11	8.33
1984	7	15	11.69	16.62	18.12	8.04
1984	7	16	10.31	17.59	2.62	13.7
1984	7	17	9.53	16.93	0.35	12.9
1984	7	18	10.01	20.51	1.31	11.08
1984	7	19	12.15	18.36	1.33	11.17
1984	7	20	10.8	18.92	0.13	12.34
1984	7	21	11.88	18.98	0.22999999999999998	14.48
1984	7	22	10.71	19.52	0.02	18.79
1984	7	23	9.86	20.94	0.02	17.02
1984	7	24	10.16	21.86	0.02	20.9
1984	7	25	9.24	20.96	0.08	18.01
1984	7	26	11.19	18.34	0.7	12.27
1984	7	27	11.1	20.79	0.98	13.06
1984	7	28	13.71	20.08	2.74	9.05
1984	7	29	13.51	25.1	0.07	21.44
1984	7	30	15.4	29.12	0.08	20.88
1984	7	31	16.51	27.75	2.5700000000000003	14.86
1984	8	1	14.87	22.16	1.2	17.37
1984	8	2	12.98	20.58	3.26	10.7
1984	8	3	13.73	23.34	6.89	13.6
1984	8	4	15.26	23.16	2.2	21.99
1984	8	5	12.73	21.51	2.8500000000000005	13.09
1984	8	6	12.01	18.94	1.0	16.49
1984	8	7	11.73	20.32	0.20999999999999996	14.76
1984	8	8	11.62	22.26	1.04	16.73
1984	8	9	12.24	21.61	0.07	16.01
1984	8	10	10.9	21.02	0.05	15.15
1984	8	11	9.19	19.67	2.78	12.42
1984	8	12	14.11	22.43	2.39	20.54
1984	8	13	12.44	24.48	0.03	18.55
1984	8	14	12.95	23.43	0.52	19.06
1984	8	15	10.34	22.43	0.03	17.25
1984	8	16	11.8	22.76	0.20999999999999996	17.44
1984	8	17	11.64	22.92	0.01	17.73
1984	8	18	10.22	24.59	0.0	17.59
1984	8	19	13.55	25.62	0.0	19.54
1984	8	20	13.42	26.03	0.0	19.46
1984	8	21	13.93	26.15	0.01	19.34
1984	8	22	13.62	26.98	0.04	19.47
1984	8	23	15.76	28.18	0.42999999999999994	18.71
1984	8	24	17.12	26.21	0.4	17.09
1984	8	25	15.34	25.07	1.73	15.17
1984	8	26	13.41	23.3	2.33	12.16
1984	8	27	10.87	21.7	0.1	16.48
1984	8	28	10.68	22.95	0.03	14.58
1984	8	29	12.46	21.16	0.22999999999999998	9.4
1984	8	30	15.17	22.78	0.68	10.8
1984	8	31	14.77	23.52	0.15	8.02
1984	9	1	14.94	23.12	0.10999999999999999	10.23
1984	9	2	12.95	24.08	0.31	17.49
1984	9	3	16.05	22.91	0.14	15.23
1984	9	4	10.03	20.35	2.71	19.53
1984	9	5	8.8	15.68	1.24	10.29
1984	9	6	6.64	15.19	2.39	6.97
1984	9	7	9.24	13.95	24.52	2.47
1984	9	8	8.86	14.73	5.41	7.27
1984	9	9	11.69	16.03	18.63	4.7
1984	9	10	10.23	15.4	10.56	5.89
1984	9	11	9.9	15.36	9.16	4.18
1984	9	12	11.47	17.87	0.3	7.23
1984	9	13	11.26	21.39	0.41999999999999993	11.89
1984	9	14	13.64	17.7	20.010000000000005	5.76
1984	9	15	12.81	18.02	11.03	4.84
1984	9	16	11.37	19.57	0.17	6.76
1984	9	17	9.3	18.56	2.22	7.4
1984	9	18	11.34	17.94	1.45	9.05
1984	9	19	10.19	16.03	0.64	6.64
1984	9	20	8.6	15.81	4.35	5.12
1984	9	21	8.64	14.67	1.08	8.27
1984	9	22	6.67	13.01	1.39	6.91
1984	9	23	6.91	13.37	3.88	8.52
1984	9	24	7.15	12.7	1.22	7.78
1984	9	25	7.36	11.34	8.41	3.79
1984	9	26	7.63	13.81	2.8100000000000005	5.38
1984	9	27	6.8	15.15	0.17	9.29
1984	9	28	7.58	18.4	0.0	9.78
1984	9	29	8.02	21.42	7.14	9.22
1984	9	30	10.31	15.31	12.54	3.98
1984	10	1	10.0	14.45	16.53	2.14
1984	10	2	7.33	14.91	2.8	6.96
1984	10	3	6.68	14.39	0.59	10.6
1984	10	4	5.9	15.47	0.18	11.79
1984	10	5	8.66	14.6	9.3	3.08
1984	10	6	6.78	14.79	3.96	5.78
1984	10	7	6.51	13.26	1.55	6.78
1984	10	8	9.77	13.94	3.05	3.46
1984	10	9	10.98	15.4	6.74	3.4
1984	10	10	9.3	17.01	4.04	3.07
1984	10	11	9.07	16.43	1.05	8.14
1984	10	12	9.19	16.25	0.45999999999999996	5.56
1984	10	13	8.76	16.15	0.10999999999999999	4.73
1984	10	14	10.91	17.01	0.12	5.25
1984	10	15	10.51	18.06	0.6	3.8
1984	10	16	9.02	17.16	0.18	3.95
1984	10	17	5.91	16.04	0.68	6.13
1984	10	18	10.12	14.43	2.28	2.38
1984	10	19	8.62	15.2	12.509999999999998	4.07
1984	10	20	7.4	12.47	5.43	4.35
1984	10	21	5.26	11.54	0.07	4.94
1984	10	22	5.19	12.27	11.35	1.46
1984	10	23	6.73	14.44	6.9	2.0
1984	10	24	6.61	13.19	1.15	6.34
1984	10	25	10.5	15.25	6.2	6.1
1984	10	26	6.31	12.82	1.98	5.9
1984	10	27	2.59	12.48	0.09	7.02
1984	10	28	1.76	12.27	0.8899999999999999	4.36
1984	10	29	8.43	16.48	2.15	2.42
1984	10	30	6.61	17.62	0.03	7.57
1984	10	31	5.98	16.0	0.03	7.62
1984	11	1	7.37	17.33	0.1	7.56
1984	11	2	7.01	16.1	0.05	7.34
1984	11	3	3.9	10.77	1.7599999999999998	3.06
1984	11	4	2.87	10.81	0.01	4.99
1984	11	5	2.38	9.6	0.07	3.92
1984	11	6	5.78	9.58	4.82	2.16
1984	11	7	4.73	10.9	1.19	1.58
1984	11	8	6.37	12.52	0.6	1.98
1984	11	9	6.05	14.27	0.01	2.36
1984	11	10	5.97	15.05	0.01	3.87
1984	11	11	6.22	13.01	0.02	4.66
1984	11	12	4.51	12.76	0.01	5.75
1984	11	13	3.62	12.69	0.03	3.45
1984	11	14	4.39	9.23	0.09	3.38
1984	11	15	2.82	6.04	3.57	1.98
1984	11	16	1.59	6.42	2.91	2.45
1984	11	17	1.74	6.31	2.31	0.85
1984	11	18	1.93	7.39	1.73	2.42
1984	11	19	1.77	8.7	0.38	2.95
1984	11	20	4.08	8.87	1.35	3.1
1984	11	21	5.68	10.23	7.24	4.12
1984	11	22	7.05	14.56	30.75	2.42
1984	11	23	9.32	15.21	13.19	2.39
1984	11	24	8.84	14.23	8.03	3.11
1984	11	25	7.01	10.79	2.48	2.9
1984	11	26	3.67	8.44	0.33	4.53
1984	11	27	2.55	6.65	0.07	2.95
1984	11	28	2.57	6.44	0.39	3.81
1984	11	29	4.13	10.98	0.07	3.77
1984	11	30	4.08	11.06	0.01	3.68
1984	12	1	1.58	8.41	0.0	3.6
1984	12	2	1.06	6.45	0.41999999999999993	2.47
1984	12	3	1.08	6.65	0.07	3.65
1984	12	4	1.51	6.73	0.15	3.15
1984	12	5	3.41	7.65	0.10999999999999999	2.77
1984	12	6	1.51	6.18	0.8599999999999999	0.98
1984	12	7	-0.57	3.94	0.17	2.84
1984	12	8	-0.43	5.91	0.49	1.86
1984	12	9	4.24	7.99	1.46	3.38
1984	12	10	3.75	8.47	0.14	2.69
1984	12	11	3.75	6.98	0.36	1.95
1984	12	12	1.26	4.55	0.0	2.21
1984	12	13	0.62	5.94	0.07	3.52
1984	12	14	1.36	6.8	3.17	2.0
1984	12	15	2.1	6.13	0.47	1.75
1984	12	16	1.61	4.61	3.02	2.39
1984	12	17	1.39	4.8	6.3	1.99
1984	12	18	-0.98	4.06	3.7	1.81
1984	12	19	-1.18	5.58	2.54	1.29
1984	12	20	5.57	7.44	8.11	1.39
1984	12	21	2.79	7.37	1.14	2.72
1984	12	22	0.31	3.94	0.06	3.1
1984	12	23	-0.0	3.69	1.42	1.77
1984	12	24	1.89	4.35	4.23	1.34
1984	12	25	-0.07	5.57	0.71	3.22
1984	12	26	-0.44	4.41	2.51	2.0
1984	12	27	-1.32	3.9	0.14	2.26
1984	12	28	-2.57	1.75	0.08	2.65
1984	12	29	-2.41	2.14	0.17	3.35
1984	12	30	-2.67	2.15	0.13	2.09
1984	12	31	-1.92	1.51	3.45	1.59
1985	1	1	-1.0	3.92	6.51	2.81
1985	1	2	-3.89	-0.31	0.54	3.78
1985	1	3	-2.69	0.35	3.01	3.26
1985	1	4	-9.99	-2.97	0.51	2.76
1985	1	5	-10.46	-5.64	0.13	3.54
1985	1	6	-11.56	-5.75	3.7	2.69
1985	1	7	-13.98	-7.99	0.52	4.53
1985	1	8	-13.35	-5.81	0.34	3.49
1985	1	9	-10.03	-3.67	5.64	3.98
1985	1	10	-12.24	-4.94	0.64	3.24
1985	1	11	-10.17	-3.37	0.28	4.05
1985	1	12	-9.51	0.5	4.77	3.37
1985	1	13	-18.21	-7.28	0.25	4.29
1985	1	14	-20.0	-7.67	0.28	4.0
1985	1	15	-13.3	-8.93	0.54	5.0
1985	1	16	-13.6	-7.99	1.37	3.63
1985	1	17	-10.7	-5.52	0.7	3.96
1985	1	18	-14.55	-7.6	0.01	3.41
1985	1	19	-13.63	-7.82	0.13	3.23
1985	1	20	-14.02	-5.34	0.12	3.21
1985	1	21	-6.62	1.74	3.73	2.64
1985	1	22	-2.27	3.93	2.05	4.84
1985	1	23	-2.49	2.71	0.19	5.29
1985	1	24	-1.71	2.2	3.14	5.21
1985	1	25	0.32	2.4	10.14	2.71
1985	1	26	-3.43	2.02	10.57	2.79
1985	1	27	-3.53	2.26	0.22999999999999998	5.03
1985	1	28	-4.3	2.13	0.13	4.76
1985	1	29	-0.7	4.55	1.67	4.71
1985	1	30	2.11	6.04	4.24	5.87
1985	1	31	4.09	7.75	2.21	2.46
1985	2	1	4.69	10.0	3.62	1.64
1985	2	2	2.17	8.94	0.44999999999999996	4.78
1985	2	3	-1.86	5.94	0.0	6.15
1985	2	4	-2.45	6.05	0.0	7.53
1985	2	5	-2.16	6.08	0.0	7.49
1985	2	6	-0.54	5.51	0.2	4.89
1985	2	7	-3.05	2.57	0.02	7.84
1985	2	8	-2.96	-0.49	6.38	1.7
1985	2	9	-6.56	-2.99	1.62	3.08
1985	2	10	-9.47	-4.81	0.04	6.79
1985	2	11	-12.08	-4.24	0.01	7.82
1985	2	12	-14.45	-3.55	0.0	8.36
1985	2	13	-13.66	-1.92	0.0	8.05
1985	2	14	-11.92	-1.52	0.08	9.64
1985	2	15	-14.66	-4.38	0.0	9.21
1985	2	16	-9.1	1.05	0.03	9.66
1985	2	17	-8.38	2.09	0.07	6.43
1985	2	18	-10.99	-2.16	0.0	10.26
1985	2	19	-13.42	-0.68	0.0	10.75
1985	2	20	-10.77	0.18	0.04	4.8
1985	2	21	-4.95	3.5	0.18	3.78
1985	2	22	-1.76	2.67	0.25	3.39
1985	2	23	-2.15	3.26	0.53	4.39
1985	2	24	-0.96	8.07	0.04	11.75
1985	2	25	0.32	11.57	0.01	8.05
1985	2	26	1.07	8.1	0.06	9.63
1985	2	27	0.48	8.48	0.17	6.67
1985	2	28	-2.42	5.55	0.19	4.43
1985	3	1	-1.03	9.08	2.32	4.48
1985	3	2	1.55	8.06	0.95	3.65
1985	3	3	0.92	9.77	2.13	6.64
1985	3	4	2.96	8.51	5.17	2.72
1985	3	5	0.44	7.97	0.52	8.45
1985	3	6	-0.62	4.97	1.41	5.43
1985	3	7	-0.67	7.29	0.15	5.83
1985	3	8	-0.88	9.55	0.09	7.66
1985	3	9	1.25	7.37	0.9299999999999999	4.51
1985	3	10	-0.46	9.41	2.07	10.03
1985	3	11	0.48	8.11	0.8899999999999999	13.18
1985	3	12	-2.22	7.01	0.05	15.04
1985	3	13	-1.88	5.64	0.26	9.7
1985	3	14	-0.96	6.21	2.14	12.4
1985	3	15	-1.69	4.0	1.14	8.27
1985	3	16	-1.67	5.8	2.38	9.17
1985	3	17	-2.0	3.25	3.73	13.92
1985	3	18	-4.18	4.26	0.04	14.02
1985	3	19	-3.88	1.49	1.08	7.58
1985	3	20	-2.5	3.02	1.9100000000000001	7.53
1985	3	21	-3.93	9.27	0.04	15.28
1985	3	22	0.64	9.23	0.8999999999999999	9.02
1985	3	23	2.5	8.8	1.8399999999999999	4.91
1985	3	24	2.53	8.77	1.21	7.28
1985	3	25	1.81	10.09	0.8299999999999998	9.04
1985	3	26	4.19	10.8	7.199999999999999	6.48
1985	3	27	-0.0	6.61	7.7	6.79
1985	3	28	-0.05	4.7	2.36	8.24
1985	3	29	2.67	7.58	1.0	5.87
1985	3	30	4.12	10.08	3.85	3.84
1985	3	31	6.72	12.04	9.25	7.41
1985	4	1	7.33	16.83	3.04	9.62
1985	4	2	7.12	12.28	1.65	9.39
1985	4	3	7.44	18.7	0.08	15.22
1985	4	4	8.05	20.35	0.04	16.2
1985	4	5	8.78	15.45	1.7799999999999998	4.36
1985	4	6	7.37	14.2	8.45	12.47
1985	4	7	6.08	11.83	7.07	6.53
1985	4	8	6.52	12.38	1.87	9.92
1985	4	9	4.93	12.08	0.4	9.82
1985	4	10	3.54	10.68	1.92	11.33
1985	4	11	2.55	10.48	6.06	10.96
1985	4	12	4.15	8.38	11.080000000000002	5.42
1985	4	13	4.23	9.5	7.32	9.37
1985	4	14	4.59	7.82	6.710000000000001	8.12
1985	4	15	3.98	10.8	0.96	13.22
1985	4	16	5.26	15.4	2.7700000000000005	9.14
1985	4	17	7.2	15.44	0.32	12.36
1985	4	18	5.65	17.07	0.0	18.29
1985	4	19	4.98	18.55	0.01	20.21
1985	4	20	2.12	11.51	0.06	10.89
1985	4	21	0.75	14.26	0.0	21.24
1985	4	22	4.15	16.44	0.0	20.68
1985	4	23	0.44	11.22	0.08	11.49
1985	4	24	-2.33	11.03	0.0	21.02
1985	4	25	-0.89	8.63	1.41	9.47
1985	4	26	-0.89	8.15	0.28	14.75
1985	4	27	0.93	6.34	9.73	7.36
1985	4	28	2.23	7.37	2.25	15.14
1985	4	29	0.33	9.31	0.51	13.88
1985	4	30	1.92	8.36	0.9299999999999999	11.25
1985	5	1	5.23	11.19	2.27	13.33
1985	5	2	3.77	7.17	4.8	8.7
1985	5	3	2.49	11.0	0.69	10.36
1985	5	4	4.63	9.12	1.9	9.09
1985	5	5	5.08	13.66	1.32	9.19
1985	5	6	7.3	19.21	0.1	18.02
1985	5	7	9.3	19.26	2.03	12.24
1985	5	8	10.15	19.73	0.8599999999999999	17.74
1985	5	9	9.19	18.43	0.31	13.76
1985	5	10	8.83	13.26	0.62	7.99
1985	5	11	8.53	15.87	0.47	13.76
1985	5	12	9.62	18.49	8.42	16.61
1985	5	13	7.5	18.39	2.28	13.03
1985	5	14	8.19	19.75	1.41	9.51
1985	5	15	7.3	18.06	0.27	17.0
1985	5	16	9.02	20.92	0.75	19.98
1985	5	17	10.74	19.94	0.01	20.93
1985	5	18	8.44	20.06	0.02	21.04
1985	5	19	9.64	20.41	4.97	19.54
1985	5	20	13.05	19.77	5.789999999999999	18.78
1985	5	21	12.05	18.6	9.85	10.59
1985	5	22	8.72	15.23	4.69	12.5
1985	5	23	6.78	12.74	0.24	8.25
1985	5	24	6.15	19.01	0.18	16.89
1985	5	25	11.18	22.18	0.36	20.83
1985	5	26	12.69	27.45	0.72	21.68
1985	5	27	15.17	26.44	0.44999999999999996	21.77
1985	5	28	10.98	20.65	0.18	19.84
1985	5	29	8.46	16.86	0.02	25.16
1985	5	30	7.41	18.9	0.0	25.38
1985	5	31	7.0	21.29	0.0	23.17
1985	6	1	9.59	22.33	0.02	23.08
1985	6	2	10.3	22.94	0.03	25.55
1985	6	3	10.06	24.51	0.01	23.56
1985	6	4	11.94	27.23	1.9700000000000002	24.36
1985	6	5	12.75	21.86	4.1	12.76
1985	6	6	12.26	21.65	9.6	10.0
1985	6	7	7.97	18.54	4.19	13.25
1985	6	8	6.02	12.04	2.31	16.28
1985	6	9	5.5	14.03	6.61	12.5
1985	6	10	7.2	14.39	6.42	15.86
1985	6	11	7.55	15.83	3.37	13.92
1985	6	12	9.52	14.43	8.86	15.57
1985	6	13	6.73	15.45	7.02	14.32
1985	6	14	6.88	14.13	2.31	8.5
1985	6	15	4.85	14.94	0.20999999999999996	22.58
1985	6	16	5.24	14.55	0.8	16.75
1985	6	17	5.65	16.12	0.07	19.78
1985	6	18	8.81	18.12	0.17	19.81
1985	6	19	10.69	19.31	9.89	8.86
1985	6	20	10.41	15.21	9.6	7.32
1985	6	21	9.55	18.61	5.629999999999999	15.34
1985	6	22	10.7	17.55	3.76	16.1
1985	6	23	9.32	17.72	0.6	14.27
1985	6	24	9.64	18.51	11.61	11.47
1985	6	25	10.95	17.83	3.99	18.3
1985	6	26	9.04	14.69	9.46	7.62
1985	6	27	8.23	16.22	6.65	13.35
1985	6	28	9.9	16.6	0.8699999999999999	10.13
1985	6	29	10.37	18.44	2.99	8.92
1985	6	30	11.47	21.3	0.15	20.62
1985	7	1	11.76	20.95	1.9500000000000002	15.34
1985	7	2	9.69	21.19	0.78	20.85
1985	7	3	11.26	23.54	0.0	26.27
1985	7	4	12.41	25.77	0.03	26.46
1985	7	5	14.8	27.3	0.78	22.34
1985	7	6	12.15	20.84	1.63	19.01
1985	7	7	11.17	20.73	0.01	22.48
1985	7	8	9.24	19.29	0.21999999999999997	15.4
1985	7	9	10.69	21.65	2.3	14.83
1985	7	10	9.92	19.69	0.9099999999999999	19.85
1985	7	11	11.14	21.01	0.01	17.53
1985	7	12	12.04	23.79	0.01	21.28
1985	7	13	14.4	27.22	0.0	24.52
1985	7	14	15.68	26.85	4.1	21.78
1985	7	15	12.94	20.07	2.24	20.31
1985	7	16	12.89	19.62	0.97	11.53
1985	7	17	11.24	22.04	0.39	22.26
1985	7	18	12.71	22.98	4.19	14.28
1985	7	19	13.23	19.64	2.6900000000000004	13.66
1985	7	20	11.9	19.2	1.65	16.55
1985	7	21	10.66	17.99	2.08	22.41
1985	7	22	11.19	19.91	7.71	5.44
1985	7	23	13.32	21.33	0.53	17.82
1985	7	24	11.37	22.59	0.0	22.91
1985	7	25	12.73	26.09	0.0	21.82
1985	7	26	15.12	22.8	24.46	5.96
1985	7	27	14.3	20.51	0.8699999999999999	17.55
1985	7	28	14.97	23.33	3.45	8.83
1985	7	29	12.91	20.33	12.52	9.07
1985	7	30	13.01	18.28	5.64	7.57
1985	7	31	12.32	19.01	2.33	12.67
1985	8	1	11.9	19.44	2.59	11.07
1985	8	2	10.65	19.56	0.26	12.53
1985	8	3	12.11	18.75	8.85	14.75
1985	8	4	10.25	16.77	2.8100000000000005	9.23
1985	8	5	10.75	19.5	5.68	11.11
1985	8	6	10.24	17.51	1.69	18.92
1985	8	7	8.92	19.22	0.71	13.03
